facility_id,year,material,id_x,commodity_x,capacity_value_tpa,clean_coal_value_tonnes,coal_mined_value_tonnes,minerals_concentrate_value_tonnes,minerals_ore_mined_value_tonnes,minerals_ore_processed_value_tonnes,id_y,commodity_y,reserves_mineral_value_tonnes,reserves_commodity_value_tonnes,reserves_grade_ppm,comment,id,waste_type,waste_value_tonnes,waste_total_material_tonnes,commodity,commodities_value_tonnes,commodities_grade_ppm,commodities_recovery_rate,commodities_id_minerals,facility_name,facility_type,primary_commodity,commodities_products,facility_equipment,production_start,production_end,country,price_usd_tonne
COM00001.00,2013,O.bulk,,,,,,,,,1,Me.Ag,11144283.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2014,O.bulk,,,,,,,,,1,Me.Ag,9518751.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2015,O.bulk,,,,,,,,,1,Me.Ag,8065818.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2016,O.bulk,,,,,,,,,1,Me.Ag,6830765.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2017,O.bulk,,,,,,,,,1,Me.Ag,5532936.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2018,O.bulk,,,,,,,,,1,Me.Ag,4518567.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2019,O.bulk,,,,,,,,,1,Me.Ag,3552000.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2019,O.bulk,,,,,,,,,2,Me.Au,3552000.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2019,O.bulk,,,,,,,,,3,Me.Cu,3552000.0,,,,,,,,,,,,,,,,,,,,,
COM00001.00,2019,O.bulk,,,,,,,,,4,Me.Zn,3552000.0,,,,,,,,,,,,,,,,,,,,,
COM00002.00,2012,O.Fe,,,,,,,,,5,Me.Fe,66700000.0,,,,,,,,,,,,,,,,,,,,,
COM00002.00,2013,O.Fe,,,,,,,,,5,Me.Fe,65700000.0,,,,,,,,,,,,,,,,,,,,,
COM00002.00,2014,O.Fe,,,,,,,,,5,Me.Fe,65700000.0,,,,,,,,,,,,,,,,,,,,,
COM00002.00,2015,O.Fe,,,,,,,,,5,Me.Fe,64200000.0,,,,,,,,,,,,,,,,,,,,,
COM00002.00,2016,O.Fe,,,,,,,,,5,Me.Fe,63600000.0,,,,,,,,,,,,,,,,,,,,,
COM00002.00,2017,O.Fe,,,,,,,,,5,Me.Fe,60600000.0,,,,,,,,,,,,,,,,,,,,,
COM00002.00,2018,O.Fe,,,,,,,,,5,Me.Fe,58500000.0,,,,,,,,,,,,,,,,,,,,,
COM00002.00,2019,O.Fe,,,,,,,,,5,Me.Fe,56300000.0,,,,,,,,,,,,,,,,,,,,,
COM00003.00,2001,F.sbc,,,,5356109.0,5356109.0,,,,6,,107488685.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,43.21
COM00003.00,2002,F.sbc,,,,4681152.0,4681152.0,,,,6,,102132576.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,33.91
COM00003.00,2003,F.sbc,,,,5457715.0,5457715.0,,,,6,,97451424.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,35.37
COM00003.00,2004,F.sbc,,,,5885914.0,5885914.0,,,,6,,91993709.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,63.29
COM00003.00,2005,F.sbc,,,,5863234.0,5863234.0,,,,6,,86107795.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,53.49
COM00003.00,2006,F.sbc,,,,6149002.0,6149002.0,,,,6,,80244561.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,55.48
COM00003.00,2007,F.sbc,,,,6667920.0,6667920.0,,,,6,,74095559.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,67.27
COM00003.00,2008,F.sbc,,,,5797915.0,5797915.0,,,,6,,67427639.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,120.44
COM00003.00,2009,F.sbc,,,,5315285.0,5315285.0,,,,6,,61629724.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,70.77
COM00003.00,2010,F.sbc,,,,4958755.0,4958755.0,,,,6,,56314439.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,95.29
COM00003.00,2011,F.sbc,,,,5023166.0,5023166.0,,,,6,,51355684.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,107.05
COM00003.00,2012,F.sbc,,,,2483914.0,2483914.0,,,,6,,46332518.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,85.86
COM00003.00,2013,F.sbc,,,,3755808.0,3755808.0,,,,6,,43848604.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,75.08
COM00003.00,2014,F.sbc,,,,5998406.0,5998406.0,,,,6,,40092796.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,65.81
COM00003.00,2015,F.sbc,,,,5336150.0,5336150.0,,,,6,,34094390.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,59.08
COM00003.00,2016,F.sbc,,,,3751272.0,3751272.0,,,,6,,28758240.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,69.16
COM00003.00,2017,F.sbc,,,,3235075.0,3235075.0,,,,6,,25006968.0,,,,,,,,,,,,,Absaloka,Mine,Coal,Sub-bituminous coal,,1974.0,,United States of America,89.25
COM00005.00,2019,,1,Me.Al2O3,1069000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2003,O.Au,,,,,,,,,7,Me.Au,36260000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2004,O.Au,,,,,,,,,7,Me.Au,35160000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2005,O.Au,,,,,,,,,7,Me.Au,34160000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2006,O.Au,,,,,,,,,7,Me.Au,32860000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2007,O.Au,,,,,,,,,7,Me.Au,31760000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2008,O.Au,,,,,,,,,7,Me.Au,30360000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2009,O.Au,,,,,,,,,7,Me.Au,28960000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2010,O.Au,,,,,,,,,7,Me.Au,27460000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2011,O.Au,,,,,,,,,7,Me.Au,25860000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2012,O.Au,,,,,,,,,7,Me.Au,24160000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2013,O.Au,,,,,,,,,7,Me.Au,21960000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2014,O.Au,,,,,,,,,7,Me.Au,19660000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2015,O.Au,,,,,,,,,7,Me.Au,17160000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2016,O.Au,,,,,,,,,7,Me.Au,14560000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2017,O.Au,,,,,,,,,7,Me.Au,11760000.0,,,,,,,,,,,,,,,,,,,,,
COM00007.00,2018,O.Au,,,,,,,,,7,Me.Au,10730000.0,48.194189321,4.932516309412861,,,,,,,,,,,,,,,,,,,
COM00007.00,2018,O.Au,,,,,,,,,8,Nm.S,8760000.0,370584.96629,42636.98630136986,,,,,,,,,,,,,,,,,,,
COM00008.00,2005,O.bulk,,,,,,,997224.0,997224.0,,,,,,,,,,,Me.Cu,4887.911,5500.0,0.887,76,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,16811.81
COM00008.00,2005,O.bulk,,,,,,,997224.0,997224.0,,,,,,,,,,,Me.Ni,5380.966,7600.0,0.713,76,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,16811.81
COM00008.00,2006,O.bulk,,,,,,,1550437.0,1486800.0,,,,,,,,,,,Me.Cu,6616.0,5000.0,0.9,78,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,26970.32
COM00008.00,2006,O.bulk,,,,,,,1550437.0,1486800.0,,,,,,,,,,,Me.Ni,6398.0,6000.0,0.72,78,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,26970.32
COM00008.00,2007,O.bulk,,,,,,,1707330.0,1668959.0,,,,,,,,,,,Me.Cu,6281.0,4000.0,0.92,80,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,39012.69
COM00008.00,2007,O.bulk,,,,,,,1707330.0,1668959.0,,,,,,,,,,,Me.Ni,6630.0,5000.0,0.76,80,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,39012.69
COM00008.00,2008,O.bulk,,,,,,,1794089.0,1825212.0,,,,,,,,,,,Me.Cu,7071.0,4000.0,0.93,82,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,20529.66
COM00008.00,2008,O.bulk,,,,,,,1794089.0,1825212.0,,,,,,,,,,,Me.Ni,8136.0,6000.0,0.8,82,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,20529.66
COM00008.00,2009,O.bulk,,,,,,,1441903.0,1912675.0,,,,,,,,,,,Me.Cu,6989.0,4000.0,0.9,84,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,15192.44
COM00008.00,2009,O.bulk,,,,,,,1441903.0,1912675.0,,,,,,,,,,,Me.Ni,8029.0,5000.0,0.77,84,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,15192.44
COM00008.00,2010,O.bulk,,,,,,,1349336.0,1435177.0,,,,,,,,,,,Me.Cu,5484.0,4000.0,0.93,86,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,21808.85
COM00008.00,2010,O.bulk,,,,,,,1349336.0,1435177.0,,,,,,,,,,,Me.Ni,6296.0,5000.0,0.82,86,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,21808.85
COM00008.00,2011,O.bulk,,,,,,,24289.0,0.0,,,,,,,,,,,Me.Cu,0.0,,,88,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,20632.53
COM00008.00,2011,O.bulk,,,,,,,24289.0,0.0,,,,,,,,,,,Me.Ni,0.0,,,88,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,20632.53
COM00008.00,2012,O.bulk,,,,,,,755000.0,577000.0,,,,,,,,,,,Me.Cu,2260.0,4000.0,0.914,90,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,15919.03
COM00008.00,2012,O.bulk,,,,,,,755000.0,577000.0,,,,,,,,,,,Me.Ni,2398.0,5000.0,0.813,90,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,15919.03
COM00008.00,2013,O.bulk,,,,,,,1785000.0,1606000.0,,,,,,,,,,,Me.Cu,6242.0,4000.0,0.938,92,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,13696.4
COM00008.00,2013,O.bulk,,,,,,,1785000.0,1606000.0,,,,,,,,,,,Me.Ni,7574.0,6000.0,0.828,92,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,13696.4
COM00008.00,2014,O.bulk,,,,,,,1755000.0,1660000.0,,,,,,,,,,,Me.Cu,7390.0,4700.0,0.939,94,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,15605.89
COM00008.00,2014,O.bulk,,,,,,,1755000.0,1660000.0,,,,,,,,,,,Me.Ni,8631.0,6300.0,0.825,94,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,15605.89
COM00008.00,2015,O.bulk,,,,,,,616000.0,1292000.0,,,,,,,,,,,Me.Cu,6221.0,5200.0,0.931,96,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,12120.81
COM00008.00,2015,O.bulk,,,,,,,616000.0,1292000.0,,,,,,,,,,,Me.Ni,7213.0,6800.0,0.811,96,Aguablanca,Mine,Nickel,"Nickel, Copper, Cobalt, Gold, PGM",Underground,2005.0,2016.0,Spain,12120.81
COM00009.00,2006,O.Au,,,,,,,,,,,,,,,,,,,Me.Au,5.719,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,672.01
COM00009.00,2007,O.Au,,,,,,,8094946.0,7339248.0,9,Me.Au,292872341.0,,,,,,,,Me.Au,12.61,1.718225,,98,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,730.09
COM00009.00,2007,,,,,,,,,,,,,,,,1,Waste rock,32035046.4,40129992.0,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,730.09
COM00009.00,2008,O.Au,,,,,,,11101406.0,7495286.0,9,Me.Au,284777395.0,,,,,,,,Me.Au,14.744,1.967143,,100,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,847.72
COM00009.00,2008,,,,,,,,,,,,,,,,2,Waste rock,34772976.0,45874382.400000006,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,847.72
COM00009.00,2009,O.Au,,,,,,,10416470.0,7561512.0,9,Me.Au,273675989.0,,,,,,,,Me.Au,15.463,2.044977,,102,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1008.67
COM00009.00,2009,,,,,,,,,,,,,,,,3,Waste rock,36731620.8,47148091.2,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1008.67
COM00009.00,2010,O.Au,,,,,,,11122272.0,7595078.0,9,Me.Au,263259519.0,,,,,,,,Me.Au,15.424,2.030723,,104,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1224.66
COM00009.00,2010,,,,,,,,,,,,,,,,4,Waste rock,35193916.800000004,46316188.8,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1224.66
COM00009.00,2011,O.Au,,,,,,,14181350.0,7814621.0,9,Me.Au,252137247.0,,,,,,,,Me.Au,16.018,2.049722,,106,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1413.19
COM00009.00,2011,,,,,,,,,,,,,,,,5,Waste rock,33294240.0,47475590.400000006,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1413.19
COM00009.00,2012,O.Au,,,,,,,12576514.0,7605965.0,9,Me.Au,237955897.0,,,,,,,,Me.Au,15.904,2.091001,,108,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1514.58
COM00009.00,2012,,,,,,,,,,,,,,,,6,Waste rock,31673980.8,44250494.4,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1514.58
COM00009.00,2013,O.Au,,,,,,,16135459.0,7774704.0,9,Me.Au,225379383.0,,,,,,,,Me.Au,16.159,2.078436,,110,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1286.07
COM00009.00,2013,,,,,,,,,,,,,,,,7,Waste rock,38332828.8,54468288.0,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1286.07
COM00009.00,2014,O.Au,,,,,,,11909722.0,7004491.0,9,Me.Au,209243924.0,,,,,,,,Me.Au,12.53,1.788922,,112,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1169.12
COM00009.00,2014,,,,,,,,,,,,,,,,8,Waste rock,29530267.200000003,41439988.8,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1169.12
COM00009.00,2015,O.Au,,,,,,,6546355.0,6637075.0,9,Me.Au,197334202.0,,,,,,,,Me.Au,9.412,1.417476,0.896,114,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1185.92
COM00009.00,2015,,,,,,,,,,,,,,,,9,Waste rock,29820571.200000003,36366926.4,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1185.92
COM00009.00,2016,O.Au,,,,,,,5836925.0,7269394.0,9,Me.Au,190787847.0,,,,,,,,Me.Au,9.894,1.332428,0.903,116,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1328.29
COM00009.00,2016,,,,,,,,,,,,,,,,10,Waste rock,29099347.200000003,34936272.0,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1328.29
COM00009.00,2017,O.Au,,,,,,,6631632.0,6904699.0,9,Me.Au,184950922.0,,,,,,,,Me.Au,9.894,1.417476,0.923,118,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1292.59
COM00009.00,2017,,,,,,,,,,,,,,,,11,Waste rock,29322518.4,35701041.6,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1292.59
COM00009.00,2018,O.Au,,,,,,,7319290.0,6367637.0,9,Me.Au,178319290.0,,,,,,,,Me.Au,12.36,1.842719,0.94,120,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1246.05
COM00009.00,2018,,,,,,,,,,,,,,,,12,Waste rock,26822275.200000003,32926824.0,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1246.05
COM00009.00,2019,O.Au,,,,,,,7764725.0,6620746.0,9,Me.Au,171000000.0,273.28940172,1.594967381429696,,,,,,Me.Au,18.229,2.579807,0.941,122,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1399.78
COM00009.00,2019,,,,,,,,,,,,,,,,13,Waste rock,29498515.200000003,36045777.6,,,,,,Ahafo,Mine,Gold,Gold,"Open pit, Underground",2006.0,,Ghana,1399.78
COM00013.00,2018,O.bulk,,,,,,,,,10,Me.Ag,1148000000.0,,,,,,,,,,,,,,,,,,,,,
COM00013.00,2018,O.bulk,,,,,,,,,11,Me.Au,1148000000.0,,,,,,,,,,,,,,,,,,,,,
COM00013.00,2018,O.bulk,,,,,,,,,12,Me.Cu,1148000000.0,,,,,,,,,,,,,,,,,,,,,
COM00015.00,2015,O.oxi,,,,,,,3003000.0,3003000.0,,,,,,,,,,,,,,,,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,5630.38
COM00015.00,2016,O.oxi,,,,,,,15989000.0,15989000.0,,,,,,,,,,,Oth.cuca,18000.0,1125.77397,,196,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,5176.96
COM00015.00,2016,O.sul,,,,,,,97000.0,,,,,,,,,,,,,,,,,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,5176.96
COM00015.00,2017,Con.Cu,,,,,,298600.0,,,,,,,,,,,,,Me.Cu,68200.0,228000.0,0.0,197,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6341.8
COM00015.00,2017,O.oxi,,,,,,,13040000.0,13040000.0,,,,,,,,,,,Oth.cuca,25100.0,1924.846626,,200,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6341.8
COM00015.00,2017,O.sul,,,,,,,13208000.0,12941000.0,,,,,,,,,,,Me.Ag,8.398,,,201,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6341.8
COM00015.00,2017,O.sul,,,,,,,13208000.0,12941000.0,,,,,,,,,,,Me.Au,0.025,,,201,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6341.8
COM00015.00,2018,Con.Cu,,,,,,505100.0,,,,,,,,,,,,,Me.Cu,110600.0,219000.0,0.0,202,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6410.56
COM00015.00,2018,O.oxi,,,,,,,16104000.0,16104000.0,,,,,,,,,,,Oth.cuca,25700.0,1595.876801,,205,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6410.56
COM00015.00,2018,O.sul,,,,,,,25807000.0,20766000.0,,,,,,,,,,,Me.Ag,15.21,,,206,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6410.56
COM00015.00,2018,O.sul,,,,,,,25807000.0,20766000.0,,,,,,,,,,,Me.Au,0.019,,,206,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6410.56
COM00015.00,2019,O.bulk,,,,,,,,,13,Me.Cu,1399000000.0,,,,,,,,,,,,,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6041.56
COM00015.00,2019,O.bulk,,,,,,,,,14,Me.Mo,1399000000.0,,,,,,,,,,,,,Aktogay,Mine,Copper,"Copper, Silver, Copper cathode, Gold","Open pit, Heap leaching plant",2015.0,,Kazakhstan,6041.56
COM00016.00,2013,O.Au,,,,,,,1732752.0,1613002.0,15,Me.Au,111106962.0,,,,,,,,Me.Au,3.651,2.263296,,208,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1286.07
COM00016.00,2013,,,,,,,,,,,,,,,,14,Waste rock,4014360.0,5747112.0,,,,,,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1286.07
COM00016.00,2014,O.Au,,,,,,,11387174.0,7731158.0,15,Me.Au,109374210.0,,,,,,,,Me.Au,13.358,1.727762,,210,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1169.12
COM00016.00,2014,,,,,,,,,,,,,,,,15,Waste rock,21907972.8,33295147.200000003,,,,,,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1169.12
COM00016.00,2015,O.Au,,,,,,,9366840.0,7249435.0,15,Me.Au,97987036.0,,,,,,,,Me.Au,13.409,1.729321,0.908,212,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1185.92
COM00016.00,2015,,,,,,,,,,,,,,,,16,Waste rock,23139950.4,32506790.4,,,,,,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1185.92
COM00016.00,2016,O.Au,,,,,,,8980373.0,8415187.0,15,Me.Au,88620196.0,,,,,,,,Me.Au,13.324,1.587573,0.917,214,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1328.29
COM00016.00,2016,,,,,,,,,,,,,,,,17,Waste rock,24166900.8,33147273.6,,,,,,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1328.29
COM00016.00,2017,O.Au,,,,,,,8217418.0,8412466.0,15,Me.Au,79639823.0,,,,,,,,Me.Au,13.409,1.587573,0.923,216,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1292.59
COM00016.00,2017,,,,,,,,,,,,,,,,18,Waste rock,23740516.8,31957934.4,,,,,,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1292.59
COM00016.00,2018,O.Au,,,,,,,10622405.0,7771075.0,15,Me.Au,71422405.0,,,,,,,,Me.Au,11.737,1.502525,0.912,218,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1246.05
COM00016.00,2018,,,,,,,,,,,,,,,,19,Waste rock,21741955.2,32364360.0,,,,,,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1246.05
COM00016.00,2019,O.Au,,,,,,,11652984.0,7856352.0,15,Me.Au,60800000.0,73.14176934,1.2160453342605264,,,,,,Me.Au,11.963,1.502525,0.908,220,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1399.78
COM00016.00,2019,,,,,,,,,,,,,,,,20,Waste rock,20722262.4,32375246.4,,,,,,Akyem,Mine,Gold,Gold,Open pit,2013.0,,Ghana,1399.78
COM00017.00,2014,O.Al,,,,,,,796813.0,796813.0,16,Me.Al2O3,203465545.19592163,,,,,,,,,,,,,Al Ba’itha,Mine,Aluminium,Bauxite,Open pit,2014.0,,Saudi Arabia,1725.1
COM00017.00,2015,O.Al,,,,,,,2390438.0,2390438.0,16,Me.Al2O3,202668732.19592163,,,,,,,,,,,,,Al Ba’itha,Mine,Aluminium,Bauxite,Open pit,2014.0,,Saudi Arabia,1700.91
COM00017.00,2016,O.Al,,,,,,,3585657.0,3585657.0,16,Me.Al2O3,200278294.19592163,,,,,,,,,,,,,Al Ba’itha,Mine,Aluminium,Bauxite,Open pit,2014.0,,Saudi Arabia,1706.03
COM00017.00,2017,O.Al,,,,,,,3585657.0,3585657.0,16,Me.Al2O3,196692637.19592163,,,,,,,,,,,,,Al Ba’itha,Mine,Aluminium,Bauxite,Open pit,2014.0,,Saudi Arabia,2022.46
COM00017.00,2018,O.Al,,,,,,,4382470.0,4382470.0,16,Me.Al2O3,193106980.19592163,,,,,,,,,,,,,Al Ba’itha,Mine,Aluminium,Bauxite,Open pit,2014.0,,Saudi Arabia,2069.97
COM00017.00,2019,O.Al,,,,,,,4780876.0,4780876.0,16,Me.Al2O3,188724510.19592163,,,,,,,,,,,,,Al Ba’itha,Mine,Aluminium,Bauxite,Open pit,2014.0,,Saudi Arabia,1803.87
COM00017.00,2019,O.Al,,,,,,,4780876.0,4780876.0,17,Nm.SiO2,188724510.19592163,,,,,,,,,,,,,Al Ba’itha,Mine,Aluminium,Bauxite,Open pit,2014.0,,Saudi Arabia,1803.87
COM00018.00,2007,O.bulk,,,,,,,1139899.0,1139899.0,,,,,,,,,,,Me.Ag,113.468,127.0,7.9e-05,234,Alamo Dorado,Mine,Silver,"Silver, Gold, Copper","Open pit, Leaching plant",2007.0,2017.0,Mexico,14.03
